condition,run_id,tick,mother_alive,child_alive,mother_energy,child_hunger,child_warmth,deficit,eta,selected_motivation
outcome_eta0.1,15,310,1,1,45.100000000001096,45.5,50.0,2.153793603538011,0.1,Care
outcome_eta0.1,15,320,1,1,42.300000000001084,50.5,49.599999999999994,2.161233553710753,0.1,Forage
outcome_eta0.1,15,330,1,1,37.700000000001076,35.5,50.0,2.1654788465570354,0.1,Care
outcome_eta0.1,15,340,1,1,35.80000000000106,40.5,49.8,2.2552481392093138,0.1,Forage
outcome_eta0.1,15,350,1,1,35.300000000001056,25.5,49.79999999999997,2.131679424388605,0.1,Care
outcome_eta0.1,15,360,1,1,34.30000000000104,30.5,50.0,2.200209145479635,0.1,Care
outcome_eta0.1,15,370,1,1,33.30000000000103,35.5,50.0,2.2728963233136974,0.1,Care
outcome_eta0.1,15,380,1,1,41.90000000000102,40.5,47.99999999999997,2.938243905149213,0.1,Forage
outcome_eta0.1,15,390,1,1,36.400000000001015,25.5,49.99999999999994,2.199930445376329,0.1,Care
outcome_eta0.1,15,400,1,1,35.400000000001,30.5,50.0,2.272351251384608,0.1,Care
outcome_eta0.1,15,410,1,1,34.400000000000986,35.5,50.0,2.344897193928384,0.1,Care
outcome_eta0.1,15,420,1,1,38.90000000000098,40.5,48.59999999999998,3.069218656557144,0.1,Forage
outcome_eta0.1,15,430,1,1,39.30000000000097,25.5,49.59999999999995,2.2549911388796056,0.1,Care
outcome_eta0.1,15,440,1,1,38.300000000000956,30.5,50.0,2.319351251384608,0.1,Care
outcome_eta0.1,15,450,1,1,37.30000000000094,35.5,50.0,2.391897193928383,0.1,Care
outcome_eta0.1,15,460,1,1,36.800000000000935,40.5,48.79999999999998,3.0626413334543474,0.1,Forage
outcome_eta0.1,15,470,1,1,34.50000000000093,25.5,46.799999999999955,2.4579334377038102,0.1,Forage
outcome_eta0.1,15,480,1,1,33.50000000000092,30.5,50.0,2.4553512513851445,0.1,Care
outcome_eta0.1,15,490,1,1,38.00000000000091,35.5,48.59999999999998,3.1210923337664034,0.1,Forage
outcome_eta0.1,15,500,1,1,40.700000000000905,40.5,46.59999999999995,3.383931488762675,0.1,Forage
outcome_eta0.1,15,510,1,1,38.80000000000089,25.5,50.0,2.4318053150735013,0.1,Care
outcome_eta0.1,15,520,1,1,37.80000000000088,30.5,50.0,2.504351251384606,0.1,Care
outcome_eta0.1,15,530,1,1,36.800000000000864,35.5,50.0,2.5768971939283802,0.1,Care
outcome_eta0.1,15,540,1,1,40.40000000000086,40.5,48.199999999999974,3.3055459851088624,0.1,Forage
outcome_eta0.1,15,550,1,1,37.200000000000855,45.5,46.199999999999946,3.413855084782021,0.1,Forage
outcome_eta0.1,15,560,1,1,32.60000000000085,30.5,49.19999999999992,2.6845964258479604,0.1,Care
outcome_eta0.1,15,570,1,1,36.20000000000084,35.5,48.39999999999998,3.3272295349525867,0.1,Forage
outcome_eta0.1,15,580,1,1,38.90000000000084,40.5,46.39999999999995,3.3555364440351996,0.1,Forage
outcome_eta0.1,15,590,1,1,37.50000000000083,25.5,45.39999999999992,2.7150431649448885,0.1,Care
outcome_eta0.1,15,600,1,1,36.50000000000082,30.5,50.0,2.684351251635898,0.1,Care
outcome_eta0.1,15,610,1,1,33.700000000000806,35.5,49.599999999999994,2.673334266436925,0.1,Forage
outcome_eta0.1,15,620,1,1,41.4000000000008,40.5,47.599999999999966,3.472063971911323,0.1,Forage
outcome_eta0.1,15,630,1,1,38.2000000000008,45.5,45.59999999999994,3.714073087975756,0.1,Forage
outcome_eta0.1,15,640,1,1,32.70000000000079,30.5,46.59999999999991,2.79098732385492,0.1,Care
outcome_eta0.1,15,650,1,1,32.200000000000784,35.5,48.59999999999988,3.366670978497026,0.1,Forage
outcome_eta0.1,15,660,1,1,40.80000000000078,40.5,46.59999999999985,3.5567735365650845,0.1,Forage
outcome_eta0.1,15,670,1,1,37.600000000000776,45.5,44.599999999999824,3.5402228636318136,0.1,Forage
outcome_eta0.1,15,680,1,1,33.900000000000766,30.5,48.599999999999795,2.738686473187402,0.1,Care
outcome_eta0.1,15,690,1,1,33.40000000000076,35.5,48.79999999999998,3.2924565136496917,0.1,Forage
outcome_eta0.1,15,700,1,1,42.00000000000075,40.5,46.799999999999955,3.5064332877146445,0.1,Forage
outcome_eta0.1,15,710,1,1,36.500000000000746,25.5,48.799999999999926,2.65611054214417,0.1,Care
outcome_eta0.1,15,720,1,1,35.50000000000073,30.5,50.0,2.694351251384609,0.1,Care
outcome_eta0.1,15,730,1,1,37.70000000000072,35.5,49.39999999999999,3.2199004084390848,0.1,Forage
outcome_eta0.1,15,740,1,1,39.50000000000072,40.5,47.39999999999996,3.3365116664051606,0.1,Forage
outcome_eta0.1,15,750,1,1,37.20000000000071,45.5,45.399999999999935,3.469538974748756,0.1,Forage
outcome_eta0.1,15,760,1,1,32.600000000000705,30.5,48.399999999999906,2.755716490400538,0.1,Care
outcome_eta0.1,15,770,1,1,36.2000000000007,35.5,48.39999999999988,3.2967725839636683,0.1,Forage
outcome_eta0.1,15,780,1,1,38.900000000000695,40.5,46.39999999999985,3.4798004863742817,0.1,Forage
outcome_eta0.1,15,790,1,1,36.60000000000069,25.5,44.39999999999982,3.1333592007326065,0.1,Forage
outcome_eta0.1,15,800,1,1,35.600000000000676,30.5,50.0,2.693351259584536,0.1,Care
outcome_eta0.1,15,810,1,1,31.900000000000666,35.5,49.39999999999999,2.8721972488398286,0.1,Forage
outcome_eta0.1,15,820,1,1,40.50000000000066,40.5,47.39999999999996,3.726510978656583,0.1,Forage
outcome_eta0.1,15,830,1,1,37.30000000000066,45.5,45.399999999999935,3.668538973629017,0.1,Forage
outcome_eta0.1,15,840,1,1,33.20000000000066,50.5,43.399999999999906,2.960968637248285,0.1,Forage
outcome_eta0.1,15,850,1,1,25.000000000000654,35.5,41.39999999999988,3.5109896921786343,0.1,Forage
outcome_eta0.1,15,860,1,1,26.80000000000065,40.5,39.39999999999985,3.6828573192739538,0.1,Forage
outcome_eta0.1,15,870,1,1,35.400000000000645,45.5,37.39999999999982,3.6728555047407347,0.1,Forage
outcome_eta0.1,15,880,1,1,33.10000000000064,50.5,37.39999999999979,3.836198393902543,0.1,Forage
outcome_eta0.1,15,890,1,1,26.700000000000635,35.5,37.399999999999764,3.088930272447591,0.1,Care
outcome_eta0.1,15,900,1,1,29.40000000000063,40.5,36.399999999999736,3.876116090320281,0.1,Forage
outcome_eta0.1,15,910,1,1,38.000000000000625,45.5,34.39999999999971,4.141564737549893,0.1,Forage
outcome_eta0.1,15,920,1,1,29.800000000000622,30.5,33.39999999999968,3.0863835718346753,0.1,Care
outcome_eta0.1,15,930,1,1,27.00000000000061,35.5,39.39999999999965,2.9456839764843523,0.1,Forage
outcome_eta0.1,15,940,1,1,34.70000000000061,40.5,37.39999999999962,3.7858172612101493,0.1,Forage
outcome_eta0.1,15,950,1,1,37.4000000000006,45.5,35.399999999999594,4.127433178657644,0.1,Forage
outcome_eta0.1,15,960,1,1,34.2000000000006,50.5,33.399999999999565,3.5990471275337352,0.1,Forage
outcome_eta0.1,15,970,1,1,32.30000000000059,35.5,39.39999999999954,2.9926131580589423,0.1,Care
outcome_eta0.1,15,980,1,1,34.100000000000584,40.5,37.39999999999951,3.7746695587370014,0.1,Forage
outcome_eta0.1,15,990,1,1,36.80000000000058,45.5,35.39999999999948,4.074854551629232,0.1,Forage
outcome_eta0.1,15,1000,1,1,33.60000000000058,50.5,33.39999999999945,3.1583027424492367,0.1,Forage
outcome_eta0.1,16,1,1,1,99.0,0.5,49.8,0.27778695420640825,0.1,Care
outcome_eta0.1,16,10,1,1,97.20000000000005,5.0,50.0,0.6321156712779273,0.1,Care
outcome_eta0.1,16,20,1,1,96.2000000000001,10.0,50.0,0.7727087009202303,0.1,Care
outcome_eta0.1,16,30,1,1,95.20000000000016,15.0,50.0,0.9140658967814119,0.1,Care
